A,label
5.76,stress
10.72,stress
14.31,stress
16.16,stress
16.34,stress
15.26,stress
13.41,stress
11.22,stress
8.97,stress
6.76,stress
4.66,stress
2.75,stress
1.17,stress
4.18,stress
8.58,stress
12.26,stress
14.98,stress
16.62,stress
17.21,stress
16.84,stress
15.69,stress
14.02,stress
12.09,stress
10.15,stress
8.4,stress
6.96,stress
5.86,stress
5.07,stress
4.5,stress
4.03,stress
3.58,stress
3.05,stress
2.4,stress
1.65,stress
0.81,stress
9.31,stress
17.69,stress
23.99,stress
27.63,stress
28.65,stress
27.72,stress
25.68,stress
23.26,stress
20.85,stress
18.53,stress
16.31,stress
14.21,stress
12.39,stress
10.99,stress
10.05,stress
9.44,stress
8.95,stress
8.38,stress
7.64,stress
6.78,stress
5.92,stress
5.14,stress
4.4,stress
3.55,stress
2.36,stress
0.63,stress
8.31,stress
15.89,stress
21.25,stress
24.11,stress
24.8,stress
23.93,stress
22.1,stress
19.72,stress
16.95,stress
13.89,stress
10.65,stress
7.51,stress
4.77,stress
2.69,stress
1.36,stress
0.71,stress
5.85,stress
15.22,stress
23.08,stress
28.31,stress
30.56,stress
30.25,stress
28.25,stress
25.44,stress
22.41,stress
19.37,stress
16.29,stress
13.19,stress
10.23,stress
7.71,stress
5.87,stress
4.74,stress
4.1,stress
3.6,stress
2.9,stress
1.89,stress
0.66,stress
2.21,stress
8.73,stress
14.39,stress
18.43,stress
20.51,stress
20.74,stress
19.53,stress
17.42,stress
14.88,stress
12.26,stress
9.82,stress
7.76,stress
6.23,stress
5.27,stress
4.81,stress
4.64,stress
4.56,stress
4.37,stress
3.99,stress
3.42,stress
2.68,stress
1.86,stress
1.04,stress
1.43,stress
7.5,stress
12.63,stress
16.05,stress
17.52,stress
17.3,stress
15.97,stress
14.13,stress
12.23,stress
10.45,stress
8.77,stress
7.16,stress
5.64,stress
4.34,stress
3.39,stress
2.84,stress
2.61,stress
2.53,stress
2.41,stress
2.15,stress
1.77,stress
1.35,stress
0.93,stress
2.93,stress
6.46,stress
8.85,stress
9.91,stress
9.82,stress
9.06,stress
8.07,stress
7.14,stress
6.27,stress
5.33,stress
4.19,stress
2.91,stress
1.69,stress
0.76,stress
0.76,stress
1.17,stress
1.31,stress
0.95,stress
2.3,stress
6.43,stress
10.1,stress
12.81,stress
14.28,stress
14.63,stress
14.15,stress
13.2,stress
12.02,stress
10.69,stress
9.25,stress
7.75,stress
6.28,stress
4.97,stress
3.91,stress
3.1,stress
2.46,stress
1.93,stress
1.44,stress
0.96,stress
3.72,stress
7.18,stress
9.78,stress
11.4,stress
12.1,stress
12.03,stress
11.37,stress
10.33,stress
9.07,stress
7.83,stress
6.9,stress
6.53,stress
6.86,stress
7.76,stress
8.85,stress
9.61,stress
9.7,stress
9.0,stress
7.71,stress
6.22,stress
4.87,stress
3.86,stress
3.1,stress
2.38,stress
1.41,stress
0.91,stress
6.07,stress
10.19,stress
12.8,stress
13.83,stress
13.52,stress
12.31,stress
10.57,stress
8.58,stress
6.55,stress
4.63,stress
3.03,stress
1.94,stress
1.52,stress
1.74,stress
2.45,stress
3.35,stress
4.15,stress
4.64,stress
4.77,stress
4.67,stress
4.49,stress
4.37,stress
4.31,stress
4.19,stress
3.85,stress
3.15,stress
2.05,stress
0.68,stress
3.03,stress
6.32,stress
9.13,stress
11.24,stress
12.51,stress
12.98,stress
12.78,stress
12.08,stress
11.04,stress
9.78,stress
8.43,stress
7.07,stress
5.8,stress
4.71,stress
3.85,stress
3.24,stress
2.83,stress
2.54,stress
2.29,stress
2.03,stress
1.75,stress
1.53,stress
1.4,stress
1.33,stress
1.18,stress
0.78,stress
4.09,stress
7.78,stress
10.39,stress
11.78,stress
12.13,stress
11.75,stress
10.94,stress
9.88,stress
8.6,stress
7.15,stress
5.62,stress
4.21,stress
3.11,stress
2.46,stress
2.2,stress
2.15,stress
2.1,stress
1.92,stress
1.55,stress
1.03,stress
0.51,stress
4.97,stress
8.55,stress
10.9,stress
12.0,stress
12.04,stress
11.32,stress
10.14,stress
8.74,stress
7.28,stress
5.88,stress
4.64,stress
3.58,stress
2.66,stress
1.84,stress
1.04,stress
1.77,stress
9.84,stress
17.04,stress
22.22,stress
24.84,stress
25.05,stress
23.46,stress
20.84,stress
17.76,stress
14.58,stress
11.44,stress
8.5,stress
5.97,stress
4.01,stress
2.67,stress
1.85,stress
1.28,stress
0.7,stress
6.84,stress
15.83,stress
22.5,stress
26.31,stress
27.55,stress
27.07,stress
25.67,stress
23.84,stress
21.63,stress
18.88,stress
15.6,stress
12.04,stress
8.69,stress
5.96,stress
4.01,stress
2.68,stress
1.62,stress
0.51,stress
4.88,stress
14.04,stress
21.4,stress
26.16,stress
28.2,stress
28.07,stress
26.61,stress
24.65,stress
22.63,stress
20.66,stress
18.65,stress
16.5,stress
14.31,stress
12.33,stress
10.84,stress
9.97,stress
9.65,stress
9.57,stress
9.38,stress
8.85,stress
7.93,stress
6.78,stress
5.62,stress
4.64,stress
3.86,stress
3.2,stress
2.52,stress
1.7,stress
0.76,stress
1.61,stress
6.13,stress
9.4,stress
11.18,stress
11.63,stress
11.16,stress
10.22,stress
9.11,stress
7.94,stress
6.73,stress
5.53,stress
4.48,stress
3.75,stress
3.45,stress
3.51,stress
3.69,stress
3.75,stress
3.53,stress
3.11,stress
2.66,stress
2.33,stress
2.11,stress
1.76,stress
0.98,stress
5.62,stress
12.81,stress
18.51,stress
21.99,stress
23.09,stress
22.17,stress
19.95,stress
17.15,stress
14.38,stress
11.93,stress
9.88,stress
8.17,stress
6.7,stress
5.37,stress
4.12,stress
2.9,stress
1.71,stress
0.53,stress
6.96,stress
16.06,stress
22.6,stress
26.34,stress
27.72,stress
27.41,stress
25.92,stress
23.45,stress
20.01,stress
15.76,stress
11.1,stress
6.67,stress
3.06,stress
0.59,stress
6.37,stress
16.71,stress
24.78,stress
29.83,stress
31.98,stress
31.95,stress
30.59,stress
28.49,stress
25.88,stress
22.84,stress
19.53,stress
16.26,stress
13.49,stress
11.53,stress
10.41,stress
9.87,stress
9.48,stress
8.87,stress
7.82,stress
6.4,stress
4.81,stress
3.34,stress
2.17,stress
1.33,stress
0.7,stress
5.18,stress
10.25,stress
13.92,stress
16.03,stress
16.66,stress
16.04,stress
14.43,stress
12.11,stress
9.43,stress
6.78,stress
4.51,stress
2.92,stress
2.15,stress
2.11,stress
2.59,stress
3.27,stress
3.84,stress
4.12,stress
4.08,stress
3.8,stress
3.42,stress
3.08,stress
2.83,stress
2.63,stress
2.37,stress
1.91,stress
1.16,stress
0.51,stress
6.1,stress
11.38,stress
15.65,stress
18.39,stress
19.42,stress
18.85,stress
17.02,stress
14.31,stress
11.06,stress
7.52,stress
3.92,stress
0.51,stress
4.63,stress
8.65,stress
11.61,stress
13.24,stress
13.56,stress
12.83,stress
11.33,stress
9.32,stress
7.0,stress
4.5,stress
1.93,stress
5.52,stress
14.64,stress
21.97,stress
26.96,stress
29.72,stress
30.74,stress
30.46,stress
29.12,stress
26.76,stress
23.47,stress
19.44,stress
15.03,stress
10.54,stress
6.14,stress
1.95,stress
1.45,stress
12.15,stress
21.13,stress
27.28,stress
30.44,stress
31.22,stress
30.49,stress
28.97,stress
26.99,stress
24.59,stress
21.75,stress
18.64,stress
15.56,stress
12.87,stress
10.76,stress
9.23,stress
8.14,stress
7.25,stress
6.44,stress
5.73,stress
5.19,stress
4.91,stress
4.84,stress
4.77,stress
4.44,stress
3.66,stress
2.42,stress
0.93,stress
1.57,stress
10.18,stress
17.1,stress
21.51,stress
23.26,stress
22.8,stress
20.82,stress
17.97,stress
14.64,stress
11.09,stress
7.51,stress
4.2,stress
1.53,stress
7.14,stress
16.74,stress
24.25,stress
28.91,stress
30.75,stress
30.3,stress
28.2,stress
24.96,stress
20.9,stress
16.27,stress
11.49,stress
7.08,stress
3.58,stress
1.28,stress
6.35,stress
15.04,stress
21.58,stress
25.7,stress
27.72,stress
28.24,stress
27.75,stress
26.44,stress
24.33,stress
21.4,stress
17.82,stress
13.99,stress
10.39,stress
7.44,stress
5.26,stress
3.74,stress
2.6,stress
1.58,stress
0.57,stress
6.99,stress
15.82,stress
22.34,stress
26.43,stress
28.57,stress
29.34,stress
29.01,stress
27.53,stress
24.79,stress
20.94,stress
16.58,stress
12.55,stress
9.57,stress
7.92,stress
7.29,stress
7.02,stress
6.43,stress
5.15,stress
3.29,stress
1.21,stress
8.0,stress
15.22,stress
20.1,stress
22.37,stress
22.4,stress
20.86,stress
18.52,stress
15.88,stress
13.24,stress
10.64,stress
8.17,stress
5.93,stress
4.12,stress
2.89,stress
2.22,stress
1.9,stress
1.61,stress
1.06,stress
8.37,stress
16.25,stress
22.45,stress
26.36,stress
27.87,stress
27.39,stress
25.5,stress
22.83,stress
19.82,stress
16.74,stress
13.76,stress
11.02,stress
8.67,stress
6.91,stress
5.86,stress
5.46,stress
5.46,stress
5.45,stress
4.99,stress
3.81,stress
1.91,stress
5.58,stress
13.84,stress
19.59,stress
22.58,stress
23.25,stress
22.46,stress
21.02,stress
19.4,stress
17.7,stress
15.9,stress
13.95,stress
11.97,stress
10.1,stress
8.5,stress
7.19,stress
6.12,stress
5.27,stress
4.56,stress
3.94,stress
3.29,stress
2.45,stress
1.23,stress
5.77,stress
16.23,stress
24.39,stress
29.63,stress
32.25,stress
32.98,stress
32.56,stress
31.35,stress
29.36,stress
26.58,stress
23.18,stress
19.64,stress
16.48,stress
14.07,stress
12.4,stress
11.12,stress
9.8,stress
8.09,stress
5.98,stress
3.73,stress
1.71,stress
3.5,stress
13.23,stress
20.98,stress
25.9,stress
27.97,stress
27.76,stress
26.12,stress
23.71,stress
20.89,stress
17.74,stress
14.33,stress
10.86,stress
7.73,stress
5.35,stress
3.94,stress
3.42,stress
3.42,stress
3.46,stress
3.13,stress
2.28,stress
1.03,stress
7.24,stress
15.47,stress
21.59,stress
25.17,stress
26.45,stress
25.99,stress
24.41,stress
22.14,stress
19.38,stress
16.26,stress
13.0,stress
9.91,stress
7.38,stress
5.65,stress
4.7,stress
4.29,stress
4.02,stress
3.61,stress
2.95,stress
2.15,stress
1.36,stress
0.73,stress
5.73,stress
10.07,stress
13.16,stress
14.95,stress
15.53,stress
15.13,stress
13.97,stress
12.31,stress
10.42,stress
8.55,stress
7.01,stress
5.96,stress
5.49,stress
5.48,stress
5.72,stress
5.93,stress
5.92,stress
5.63,stress
5.11,stress
4.47,stress
