A,label
-11.74,normal
-13.96,normal
-15.76,normal
-16.43,normal
-15.23,normal
-11.68,normal
-5.8,normal
0.0,normal
-0.82,normal
-1.62,normal
-2.29,normal
-2.81,normal
-3.25,normal
-3.78,normal
-4.57,normal
-5.65,normal
-6.93,normal
-8.22,normal
-9.28,normal
-10.05,normal
-10.64,normal
-11.33,normal
-12.46,normal
-14.3,normal
-16.87,normal
-19.83,normal
-22.51,normal
-23.93,normal
-23.07,normal
-19.21,normal
-12.29,normal
-3.11,normal
-0.78,normal
-2.15,normal
-3.34,normal
-4.12,normal
-4.44,normal
-4.48,normal
-4.58,normal
-5.07,normal
-6.15,normal
-7.73,normal
-9.5,normal
-11.05,normal
-12.04,normal
-12.41,normal
-12.35,normal
-12.26,normal
-12.58,normal
-13.65,normal
-15.55,normal
-18.12,normal
-20.9,normal
-23.23,normal
-24.3,normal
-23.3,normal
-19.66,normal
-13.28,normal
-4.71,normal
-0.24,normal
-1.2,normal
-2.07,normal
-2.9,normal
-3.83,normal
-5.02,normal
-6.59,normal
-8.57,normal
-10.85,normal
-13.24,normal
-15.44,normal
-17.15,normal
-18.06,normal
-17.82,normal
-16.2,normal
-13.11,normal
-8.75,normal
-3.6,normal
-0.39,normal
-2.24,normal
-4.21,normal
-5.88,normal
-6.98,normal
-7.51,normal
-7.8,normal
-8.28,normal
-9.31,normal
-11.03,normal
-13.25,normal
-15.56,normal
-17.39,normal
-18.08,normal
-17.07,normal
-13.98,normal
-8.8,normal
-1.97,normal
-0.58,normal
-1.59,normal
-2.45,normal
-3.2,normal
-3.94,normal
-4.81,normal
-5.94,normal
-7.37,normal
-9.03,normal
-10.76,normal
-12.43,normal
-14.0,normal
-15.54,normal
-17.25,normal
-19.29,normal
-21.79,normal
-24.69,normal
-27.6,normal
-29.81,normal
-30.28,normal
-28.04,normal
-22.52,normal
-14.01,normal
-3.62,normal
-0.77,normal
-1.33,normal
-1.5,normal
-1.61,normal
-1.77,normal
-1.9,normal
-1.82,normal
-1.45,normal
-0.94,normal
-0.64,normal
-1.05,normal
-2.51,normal
-5.0,normal
-8.09,normal
-11.05,normal
-13.16,normal
-14.03,normal
-13.82,normal
-13.08,normal
-12.59,normal
-12.99,normal
-14.6,normal
-17.33,normal
-20.72,normal
-23.95,normal
-25.91,normal
-25.45,normal
-21.72,normal
-14.55,normal
-4.67,normal
0.02,normal
-0.95,normal
-2.39,normal
-4.26,normal
-6.34,normal
-8.29,normal
-9.75,normal
-10.52,normal
-10.63,normal
-10.32,normal
-9.97,normal
-9.99,normal
-10.66,normal
-12.07,normal
-14.03,normal
-16.05,normal
-17.46,normal
-17.54,normal
-15.8,normal
-12.11,normal
-6.85,normal
-0.78,normal
0.08,normal
-1.25,normal
-2.66,normal
-3.93,normal
-4.89,normal
-5.45,normal
-5.69,normal
-5.82,normal
-6.08,normal
-6.71,normal
-7.8,normal
-9.24,normal
-10.76,normal
-11.92,normal
-12.2,normal
-11.19,normal
-8.64,normal
-4.61,normal
-2.43,normal
-4.65,normal
-6.04,normal
-6.72,normal
-6.9,normal
-6.82,normal
-6.57,normal
-6.1,normal
-5.32,normal
-4.24,normal
-3.06,normal
-2.11,normal
-1.63,normal
-1.8,normal
-2.53,normal
-3.61,normal
-4.77,normal
-5.81,normal
-6.62,normal
-7.22,normal
-7.71,normal
-8.24,normal
-8.86,normal
-9.46,normal
-9.68,normal
-9.05,normal
-7.18,normal
-4.0,normal
0.16,normal
-0.62,normal
-3.06,normal
-5.27,normal
-7.18,normal
-8.69,normal
-9.72,normal
-10.27,normal
-10.36,normal
-10.08,normal
-9.59,normal
-9.07,normal
-8.71,normal
-8.67,normal
-8.93,normal
-9.36,normal
-9.77,normal
-9.98,normal
-10.01,normal
-10.03,normal
-10.39,normal
-11.42,normal
-13.35,normal
-16.06,normal
-18.98,normal
-21.12,normal
-21.29,normal
-18.53,normal
-12.59,normal
-4.1,normal
-1.92,normal
-5.2,normal
-7.55,normal
-8.68,normal
-8.55,normal
-7.42,normal
-5.8,normal
-4.27,normal
-3.27,normal
-2.95,normal
-3.21,normal
-3.83,normal
-4.61,normal
-5.53,normal
-6.74,normal
-8.46,normal
-10.81,normal
-13.78,normal
-17.23,normal
-20.85,normal
-24.17,normal
