A,label
6.84,stress
7.87,stress
8.38,stress
7.78,stress
5.88,stress
2.96,stress
0.52,stress
3.53,stress
5.64,stress
7.06,stress
7.94,stress
8.4,stress
8.62,stress
8.83,stress
9.26,stress
10.05,stress
11.18,stress
12.41,stress
13.38,stress
13.76,stress
13.42,stress
12.43,stress
11.05,stress
9.58,stress
8.24,stress
7.09,stress
5.98,stress
4.71,stress
3.18,stress
1.32,stress
6.03,stress
10.86,stress
15.11,stress
18.85,stress
22.03,stress
24.47,stress
25.92,stress
26.24,stress
25.55,stress
24.13,stress
22.38,stress
20.66,stress
19.18,stress
17.94,stress
16.82,stress
15.67,stress
14.39,stress
12.96,stress
11.46,stress
10.06,stress
8.9,stress
8.02,stress
7.27,stress
6.4,stress
5.1,stress
3.18,stress
0.71,stress
2.92,stress
7.14,stress
10.21,stress
12.67,stress
14.91,stress
17.1,stress
19.11,stress
20.66,stress
21.45,stress
21.44,stress
20.66,stress
19.35,stress
17.77,stress
16.11,stress
14.55,stress
13.17,stress
12.0,stress
10.98,stress
9.89,stress
8.46,stress
6.45,stress
3.86,stress
0.75,stress
1.59,stress
14.29,stress
25.54,stress
34.65,stress
41.51,stress
46.37,stress
49.53,stress
51.22,stress
51.61,stress
50.95,stress
49.59,stress
47.96,stress
46.38,stress
44.93,stress
43.39,stress
41.4,stress
38.71,stress
35.44,stress
32.04,stress
29.14,stress
27.31,stress
26.59,stress
26.41,stress
25.73,stress
23.28,stress
18.09,stress
9.91,stress
3.61,stress
14.73,stress
22.21,stress
26.44,stress
28.42,stress
29.18,stress
29.39,stress
29.3,stress
28.81,stress
27.77,stress
26.15,stress
24.04,stress
21.64,stress
19.12,stress
16.58,stress
14.08,stress
11.78,stress
9.84,stress
8.48,stress
7.79,stress
7.67,stress
7.9,stress
8.17,stress
8.2,stress
7.89,stress
7.24,stress
6.34,stress
5.28,stress
4.08,stress
2.69,stress
0.99,stress
4.67,stress
10.63,stress
14.59,stress
16.01,stress
14.95,stress
11.93,stress
7.76,stress
3.3,stress
3.84,stress
7.25,stress
10.43,stress
13.02,stress
14.8,stress
15.55,stress
15.16,stress
13.58,stress
10.86,stress
7.16,stress
2.79,stress
2.27,stress
6.31,stress
9.44,stress
11.75,stress
13.26,stress
14.04,stress
14.23,stress
14.09,stress
13.9,stress
13.82,stress
13.77,stress
13.52,stress
12.75,stress
11.3,stress
9.26,stress
6.9,stress
4.55,stress
2.41,stress
8.29,stress
15.83,stress
21.98,stress
26.81,stress
30.52,stress
33.3,stress
35.28,stress
36.49,stress
36.83,stress
36.23,stress
34.64,stress
32.3,stress
29.56,stress
26.85,stress
24.47,stress
22.42,stress
20.44,stress
18.19,stress
15.49,stress
12.42,stress
9.29,stress
6.39,stress
3.89,stress
1.65,stress
7.76,stress
18.69,stress
27.49,stress
34.02,stress
38.55,stress
41.49,stress
43.15,stress
43.69,stress
43.23,stress
